Tipo,Name / Id,Index (Revision),Version,Maturity,Designation,English designation,Propietario,Project,Organization,Family Project,Route State,Approval Status,Assignee
Doc Plan,822175458R,---,1,Validated,CADRE AR PORTE AR G,"FRAME-RR LH DOOR, RR",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--B,2,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821130015R,--C,3,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821130015R,--F,4,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821130015R,--L,5,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--M,6,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--N,7,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--P,8,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--Q,9,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--R,10,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--S,11,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--T,12,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--U,13,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--V,14,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--W,15,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--Y,17,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,--Z,18,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,-AA,19,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,-AB,20,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,-AC,21,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821130015R,-AD,22,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,821130015R,-AE,23,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,821130015R,-AF,24,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",py02913,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay09059|<br/>ay13262|<br/>ay24668|<br/>ay23835|<br/>a192101|<br/>a033370
Doc Plan,821130015R,-AG,25,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",py04183,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay09059|<br/>ay24668|<br/>ay23835|<br/>ay13262|<br/>a192101|<br/>a033370
Doc Plan,821130015R,-AH,26,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",py01495,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay23835|<br/>ay24668|<br/>ay24055|<br/>ay07068|<br/>a192101|<br/>a033370
Doc Plan,821130015R,-AJ,27,Frozen,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",z009423,ET_RENAULT,VEH,H79,,,
Doc Plan,821130015R,-AJ,28,Refused,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",z021237,ET_RENAULT,VEH,H79,Stopped,Reject|<br/>Approve|<br/>,z006313|<br/>z008297|<br/>ay31424
Doc Plan,821130015R,-AJ,29,Validated,CAISSON PORTE AR G,"PANEL-RR DOOR INR, LH",z021237,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve,ay31424|<br/>z006313|<br/>z008297
Doc Plan,2DK716942R,---,3,Refused,RENFORT CAISSON PORTE AR G,REINF-RR LH DOOR INR PANEL,py01495,ET_RENAULT,VEH,X79,Stopped,|<br/>|<br/>Reject|<br/>|<br/>,ay09059|<br/>ay24668|<br/>ay13262|<br/>ay23835|<br/>a033370
Doc Plan,2DK716942R,---,4,Refused,RENFORT CAISSON PORTE AR G,REINF-RR LH DOOR INR PANEL,py01495,ET_RENAULT,VEH,X79,Stopped,Reject|<br/>|<br/>|<br/>Approve|<br/>|<br/>Approve|<br/>,ay09059|<br/>ay24668|<br/>ay13262|<br/>ay23835|<br/>ay07068|<br/>a192101|<br/>a033370
Doc Plan,2DK716942R,---,5,Validated,RENFORT CAISSON PORTE AR G,REINF-RR LH DOOR INR PANEL,py01495,ET_RENAULT,VEH,X79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay09059|<br/>ay13262|<br/>ay23835|<br/>ay24668|<br/>a033370|<br/>ay07068
Doc Plan,821530022R,--A,1,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821530022R,--B,2,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821530022R,--E,3,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821530022R,--G,4,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821530022R,--H,5,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821530022R,--J,6,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821530022R,--K,7,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,821530022R,--L,8,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,821530022R,--M,9,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,821530022R,--N,10,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,821530022R,--P,11,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,821530022R,--Q,12,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,821530022R,--R,13,Refused,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",py04542,ET_RENAULT,VEH,H79,Stopped,|<br/>Approve|<br/>|<br/>|<br/>Reject|<br/>,ay13262|<br/>ay23835|<br/>ay24668|<br/>ay09059|<br/>a030348|<br/>a033370
Doc Plan,821530022R,--R,14,Validated,PANNEAU EXT PORTE AR G,"PANEL-RR DOOR OTR, LH",py04542,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay09059|<br/>ay23835|<br/>ay13262|<br/>ay24668|<br/>a030348|<br/>a033370
Doc Plan,821550002R,--B,1,Validated,RAIDISSEUR PANNEAU EXT PORTE AR G,STFNR-RR LH DOOR OTR PANEL,GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821550002R,--C,2,Validated,RAIDISSEUR PANNEAU EXT PORTE AR G,STFNR-RR LH DOOR OTR PANEL,GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821550002R,--D,3,Validated,RAIDISSEUR PANNEAU EXT PORTE AR G,STFNR-RR LH DOOR OTR PANEL,GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821550002R,--E,4,Validated,RAIDISSEUR PANNEAU EXT PORTE AR G,STFNR-RR LH DOOR OTR PANEL,ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,821550002R,--F,5,Validated,RAIDISSEUR PANNEAU EXT PORTE AR G,STFNR-RR LH DOOR OTR PANEL,py04183,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay13262|<br/>ay24055|<br/>ay23835|<br/>ay24668|<br/>a033370
Doc Plan,821816067R,--A,1,Validated,GOUSSET AV RENFORT CHOC PORTE AR G,"BRKT-RR DOOR GUARD FR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821816067R,--B,2,Validated,GOUSSET AV RENFORT CHOC PORTE AR G,"BRKT-RR DOOR GUARD FR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821816067R,--C,3,Validated,GOUSSET AV RENFORT CHOC PORTE AR G,"BRKT-RR DOOR GUARD FR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821816067R,--D,4,Validated,GOUSSET AV RENFORT CHOC PORTE AR G,"BRKT-RR DOOR GUARD FR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821816067R,--E,6,Validated,GOUSSET AV RENFORT CHOC PORTE AR G,"BRKT-RR DOOR GUARD FR, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821871216R,--A,1,Validated,GOUSSET AR RENFORT CHOC PORTE AR G,"BRKT-RR DOOR GUARD RR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821871216R,--B,2,Validated,GOUSSET AR RENFORT CHOC PORTE AR G,"BRKT-RR DOOR GUARD RR, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821871216R,--C,3,Validated,GOUSSET AR RENFORT CHOC PORTE AR G,"BRKT-RR DOOR GUARD RR, LH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,821871216R,--D,5,Validated,GOUSSET AR RENFORT CHOC PORTE AR G,"BRKT-RR DOOR GUARD RR, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821074052R,--A,1,Validated,RENFORT CHOC PORTE AR,"REINF-IMPACT,RR DOOR",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,8200213259,--R,17,Validated,RENFORT ARTICULATION  PORTE AR,NO VALUE,GDGADM,ET_RENAULT,SYN,L90,,,
Doc Plan,8200213259,--S,18,Validated,RENFORT ARTICULATION  PORTE AR,NO VALUE,GDGADM,ET_RENAULT,SYN,L90,,,
Doc Plan,8200213259,--T,19,Validated,RENFORT ARTICULATION  PORTE AR,NO VALUE,GDGADM,ET_RENAULT,SYN,L90,,,
Doc Plan,8200213259,--U,21,Validated,RENFORT ARTICULATION PORTE AR G,REINF-RR LH DOOR HINGE,ADMTE_TOUSR,ET_RENAULT,VEH,L90,,,
Doc Plan,8200213259,--V,25,Refused,RENFORT ARTICULATION PORTE AR G,REINF-RR LH DOOR HINGE,py06210,ET_RENAULT,VEH,L90,Stopped,|<br/>|<br/>|<br/>|<br/>|<br/>Reject|<br/>Approve|<br/>Approve,POOL_CHOC LAT PRTN OCCUPANT|<br/>ay24668|<br/>ay15763|<br/>ay07068|<br/>ay31424|<br/>a030348|<br/>a192101|<br/>a192101
Doc Plan,8200213259,--V,26,Validated,RENFORT ARTICULATION PORTE AR G,REINF-RR LH DOOR HINGE,py06210,ET_RENAULT,VEH,L90,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay31424|<br/>ay12985|<br/>ay24668|<br/>ay07068
Doc Plan,821470028R,--A,1,Validated,RENFORT BANDEAU PORTE AR G,"REINF-RR DOOR INR WAIST, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821470028R,--B,2,Validated,RENFORT BANDEAU PORTE AR G,"REINF-RR DOOR INR WAIST, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821470028R,--C,3,Validated,RENFORT BANDEAU PORTE AR G,"REINF-RR DOOR INR WAIST, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821470028R,--E,4,Validated,RENFORT BANDEAU PORTE AR G,"REINF-RR DOOR INR WAIST, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821470028R,--F,5,Validated,RENFORT BANDEAU PORTE AR G,"REINF-RR DOOR INR WAIST, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821470028R,--G,6,Validated,RENFORT BANDEAU PORTE AR G,"REINF-RR DOOR INR WAIST, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821470028R,--H,7,Validated,RENFORT BANDEAU PORTE AR G,"REINF-RR DOOR INR WAIST, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821470028R,--J,9,Validated,RENFORT BANDEAU PORTE AR G,"REINF-RR DOOR INR WAIST, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821990016R,--A,1,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821990016R,--B,2,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821990016R,--C,3,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821990016R,--D,5,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821990016R,--E,7,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821990016R,--F,9,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,821990016R,--G,11,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821990016R,--H,12,Refused,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",py04183,ET_RENAULT,VEH,H79,Stopped,|<br/>Reject|<br/>Approve|<br/>Approve|<br/>Approve|<br/>|<br/>,ay24668|<br/>ay09059|<br/>ay23835|<br/>a192101|<br/>a192101|<br/>a033370|<br/>a066244
Doc Plan,821990016R,--H,13,Refused,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",py04183,ET_RENAULT,VEH,H79,Stopped,Approve|<br/>Approve|<br/>|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Reject,ay23835|<br/>ay24668|<br/>ay09059|<br/>a192101|<br/>a192101|<br/>a033370|<br/>a066244
Doc Plan,821990016R,--H,14,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",py04183,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay09059|<br/>ay23835|<br/>ay24668|<br/>a033370
Doc Plan,821990016R,--J,15,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",py04183,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay09059|<br/>ay23835|<br/>ay13262|<br/>ay24668|<br/>a033370
Doc Plan,821990016R,--K,16,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",py02913,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay13262|<br/>ay23835|<br/>ay24055|<br/>ay24668|<br/>a033370
Doc Plan,821995520R,---,1,Validated,RENFORT SERRURE PORTE AR G,"REINF-RR DOOR LATCH, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821470029R,--A,1,Validated,RENFORT CEINTURE PORTE AR G,"REINF-RR DOOR OTR WAIST, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821470029R,--B,2,Validated,RENFORT CEINTURE PORTE AR G,"REINF-RR DOOR OTR WAIST, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821470029R,--C,3,Validated,RENFORT CEINTURE PORTE AR G,"REINF-RR DOOR OTR WAIST, LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,821470029R,--D,4,Validated,RENFORT CEINTURE PORTE AR G,"REINF-RR DOOR OTR WAIST, LH",py07384,ET_RENAULT,VEH,H79,,,
Doc Plan,821470029R,--E,5,Validated,RENFORT CEINTURE PORTE AR G,REINF-RR LH DOOR BELT,py07384,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve,ay24668|<br/>ay12985|<br/>ay35525
Doc Plan,2D0013603P,---,1,Validated,AMORTISSANT VIBRATION,DMPR-VIBRATION,z014079,ET_RENAULT,VEH,X79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve,a033370|<br/>ay09430|<br/>ay11167|<br/>ay12284
Doc Plan,822172890R,---,3,Validated,CADRE MOBILE PORTE AR G ASS,"FRAME ASSY-MOBILE, RR RH DOOR",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,822172890R,--A,4,Validated,CADRE MOBILE PORTE AR G ASS,"FRAME ASSY-MOBILE, RR RH DOOR",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,822172890R,--B,5,Validated,CADRE MOBILE PORTE AR G ASS,"FRAME ASSY-MOBILE, RR RH DOOR",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,651220017R,--B,1,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,651220017R,--C,2,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,651220017R,--D,3,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,651220017R,--E,4,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,651220017R,--F,5,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--G,6,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--H,7,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--J,8,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--K,9,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--L,10,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--M,11,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--N,12,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--P,13,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--Q,14,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--R,15,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--S,16,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--T,19,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651220017R,--U,20,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,651220017R,--V,21,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,651220017R,--W,22,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,py04542,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay13262|<br/>ay24668|<br/>ay23835|<br/>ay24055|<br/>a034082
Doc Plan,651220017R,--Y,23,Refused,DOUBLURE CAPOT AV,PANEL-HOOD INNER,z009423,ET_RENAULT,VEH,H79,Stopped,|<br/>Reject|<br/>,z008297|<br/>bw59069|<br/>z006313
Doc Plan,651220017R,--Y,24,Frozen,DOUBLURE CAPOT AV,PANEL-HOOD INNER,z009423,ET_RENAULT,VEH,H79,,,
Doc Plan,651220017R,--Y,25,Validated,DOUBLURE CAPOT AV,PANEL-HOOD INNER,z009423,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve,z006313|<br/>z008297
Doc Plan,651438473R,---,1,Validated,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,651438473R,--A,2,Validated,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,651438473R,--B,3,Validated,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,651438473R,--C,5,Validated,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",py04542,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay24055|<br/>ay13262|<br/>ay23835|<br/>ay24668|<br/>a034082
Doc Plan,651438473R,--D,6,Validated,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",py06210,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay24668|<br/>ay31424|<br/>ay30260|<br/>ay12985|<br/>a034082
Doc Plan,651420016R,--A,1,Validated,RENFORT D BUTEE CAPOT,"REINF-HOOD BMPR,RH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,651420016R,--B,2,Validated,RENFORT D BUTEE CAPOT,"REINF-HOOD BMPR,RH",GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,651420016R,--C,4,Validated,RENFORT D BUTEE CAPOT,"REINF-HOOD BMPR,RH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,651420016R,--D,5,Validated,RENFORT D BUTEE CAPOT,"REINF-HOOD BMPR,RH",ADMTE_TOUSR,ET_RENAULT,VEH,H79,,,
Doc Plan,651420016R,--E,6,Refused,RENFORT D BUTEE CAPOT,"REINF-HOOD BMPR,RH",py04542,ET_RENAULT,VEH,H79,Stopped,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Reject,ay24055|<br/>ay07068|<br/>ay24668|<br/>ay23835|<br/>a034082
Doc Plan,651420016R,--E,7,Refused,RENFORT D BUTEE CAPOT,"REINF-HOOD BMPR,RH",py04542,ET_RENAULT,VEH,H79,Stopped,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Reject,ay24055|<br/>ay23835|<br/>ay24668|<br/>ay07068|<br/>a034082
Doc Plan,651420016R,--E,8,Validated,RENFORT D BUTEE CAPOT,"REINF-HOOD BMPR,RH",py06210,ET_RENAULT,VEH,H79,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay24668|<br/>ay12985|<br/>ay07068|<br/>ay31424|<br/>a034082
Doc Plan,2DP718814R,---,1,Frozen,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",z015731,ET_RENAULT,VEH,X79,,,
Doc Plan,2DP718814R,---,3,Frozen,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",z015731,ET_RENAULT,VEH,X79,,,
Doc Plan,2DP718814R,---,4,Validated,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",z015731,ET_RENAULT,VEH,X79,Finished,Approve|<br/>Approve|<br/>Approve,ay31424|<br/>z001212|<br/>a034082
Doc Plan,2DP718814R,--A,5,Frozen,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",z021237,ET_RENAULT,VEH,X79,,,
Doc Plan,2DP718814R,--A,6,Refused,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",z021237,ET_RENAULT,VEH,X79,Stopped,Reject,z006313
Doc Plan,2DP718814R,--A,7,Validated,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",z021237,ET_RENAULT,VEH,X79,,,
Doc Plan,2DP718814R,--B,8,Refused,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",z021237,ET_RENAULT,VEH,X79,Stopped,Reject,z006313
Doc Plan,2DP718814R,--B,9,Validated,RENFORT G BUTEE CAPOT ASS,"REINF ASSY-HOOD BMPR,LH",z021237,ET_RENAULT,VEH,X79,Finished,Approve,z006313
Doc Plan,2DP721050R,---,1,Frozen,RENFORT D BUTEE CAPOT,REINF-HOOD BMPR RH,z015731,ET_RENAULT,VEH,X79,,,
Doc Plan,2DP721050R,---,3,Frozen,RENFORT D BUTEE CAPOT,REINF-HOOD BMPR RH,z015731,ET_RENAULT,VEH,X79,,,
Doc Plan,2DP721050R,---,4,Validated,RENFORT D BUTEE CAPOT,REINF-HOOD BMPR RH,z015731,ET_RENAULT,VEH,X79,Finished,Approve|<br/>Approve|<br/>Approve,z001212|<br/>ay31424|<br/>a034082
Doc Plan,651120015R,--A,1,Validated,PANNEAU EXT CAPOT AV,PANEL-HOOD OUTER,GDGADM,ET_RENAULT,VEH,H79,,,
