Level;Name/Id;Index (Revision);Versión;Maturity.x;Designation.x;English Designation;Ruta;Route State;Tarea;Assignee;Approval Status;Comentarios;Field of Expertise;Designation.y;Maturity.y;n;total;riesgo;ELTDEC_numero;ELTDEC_designation;FAM_code;FCT_numero;FCT_nature;FCT_designation;FCT_BE_resp;VAR_numero;VAR_type;VAR_argument_produit_1;VAR_argument_produit_2;VAR_prix_previ;VAR_masse_previ;SOL_numero;SOL_site_production;SOL_sce;SOL_appariement;ESO_numero;ESO_etat;ESO_num_appro;ESO_date_histo;ESO_num_PG;ESO_commonalite;ESO_commentaire;ESO_designation_PG;ESO_code_SH;ESO_fourn_pilote;ESO_type_concur;ESO_mas_prob;ESO_mas_recy;ESO_risque;ESO_ecart_mas1;ESO_ecart_mas2;ESO_potentiel;ESO_coef;ESO_design_dos_fct;ESO_BE_resp;ESO_indice_dos_fct;AFU_int_site;AFU_int_sce;AFU_int_validite;AFU_ext_site;AFU_ext_sce;AFU_ext_validite;ECO_statut;ECO_sol_ext;ECO_parallel_set_cod;ECO_commentaire;PIE_numero;PIE_designation;PIE_type;PIE_BE_resp;PIE_sce_gest;PIE_sce_colead;PIE_ldr_conception;PIE_Nis_pie_numero;PIE_unite;AFF_POI_site;AFF_POI_sce;AFF_POI_validite;AFF_POE_site;AFF_POE_sce;AFF_POE_validite;AFF_uti_SIGNE;AFF_uti_G2B;PIE_cod_RSE;PIE_vital_part;PIE_code_nature;PIE_code_techno;PIE_sct_ach;PIE_fournisseur;PIE_cod_fab;PIE_source;PIE_gest_MDS;PIE_prix_std;PIE_prix_hors_amort;PIE_inducteur1;PIE_inducteur2;PIE_creation_comment;PIE_gest_PPU;PIE_maj_PPU;PIEIND_indice;PIEIND_statut;PIEIND_Dernier_indice;PIEIND_Dernier_statut;PIEIND_marquage_pays;PIEIND_masse;PIEIND_type_masse;PIEIND_nuance_protection;PIEIND_epaisseur;PIEIND_typologie;DOCTECH_BE_resp;DOCTECH_type;DOCTECH_indice;DOCTECH_indice_mineur;DOCTECH_flag_nis;causa_rechazo;validacion_andres
1;2D0006935P;#¿NOMBRE?;3;Refused;TRANSMISSION AV G;TRANS-FR DRIVE, LH;R-0099257;Stopped;"IT-0319800
IT-0319801
IT-0319802
IT-0319803
IT-0319804
IT-0319805";"ay25145
a029942
bw58548
POOL_MATERIAUX METALLIQUES
ay27565
ay30104";"None
Reject
Approve
None
None
Approve";"* Ajouter le S après chaque sigle de caracteristique sécuritaire.
* Add S after security mark
Do not need Pool Matériaux Polymères approval - not in drawings approval list.


CHDC not fond, driveshaft on serial life.
Quality drawing is nok because: missing 8201658810/--A  and label must be deleted; index for 00-10-415&31-04-811 is missing; standard 00-10-050/--+ missing from note 1 and it is present the label that must be deleted; standard 01-00-510/--+ missing from note 1; standard 00-10-501/--+ missing from note 1; standard 00-60-201/--+ missing from note 1; Renault  title block is in the wrong position; position of labels in the wrong position; HCPP label not download from Renault portal; Material label not downloaded from Renault portal; ISO GPS not present on drawing; CAD label is in the wrong position; general tolerances label is in the wrong position; NVH table in the wrong position and information is missing; reference table in the wrong position; material table missing information's,roughness note missing, interchangeability information note missing.
But quality update was send after the TGA milestone for this project.";"
Sécuritaire
POOL_MATERIAUX POLYMERES DE-TC RTR


LI Driveshaft (CHDC, quality)";TRANSMISSION AV G;Refused;1;4;0,25;B2;TRANSMISSION;X52;F11428;Fonction;TRANSMISSION AVANT GAUCHE;Renault;15;Projet;K9K BVR6 TS4;;NA;NA;1;;31LOS;NA;1;Valide;"	";30/04/2015;F11428/AA;NA;;TRANSMISSION AV G;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; TAN,MOP;31LOS;Officielle;;;;BE;;NA;;391017355R;TRANSMISSION AV G;PIE;Renault;0B000;;Renault;NA; PCE Pièce, Unité;;;;EXT;0B000;Officielle; UPL,BUR,MOP,TAN,REV,ORA;NA;-S-;NA;-;XRR;;RENAULT ESPANA SA;ES;;Oui;NA;NA;Gestion Documentaire;Assemblé;CREATION VIA VPM;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;4,83;Calculée;;;Plan de définition obligatoire;Renault;Plan;#¿NOMBRE?;4;;técnico;
1;2D0003008P;#¿NOMBRE?;3;Refused;TRANSMISSION AV D;TRANS-FR DRIVE, RH;R-0019887;Stopped;IT-0066695;a033153;Reject;SEE MAIL;;TRANSMISSION AV D;Refused;2;6;0,3333333;B2;TRANSMISSION;XBB;F11426;Fonction;TRANSMISSION AVANT DROITE;Renault;1;Projet;BBB;;NA;NA;1;;31MAA;NA;1;Valide;"	";31/07/2015;F11426/AA;NA;;TRANSMISSION AV D;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;UAS;31MAA;Officielle;;;;BE;;NA;;391008228R;TRANSMISSION AV D;PIE;Renault;PWT;KZ4;Renault;NA; PCE Pièce, Unité;;;;EXT;31MAA;Officielle; CHN,UAS;NA;-S-;NA;-;;;NEXTEER AUTOMOTIVE INDIA PVT;RT;;Oui;NA;NA;Gestion Documentaire;Assemblé;CREATION VIA VPM;;;--C;BE;--C;BE;NA;5,07;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;--C;7;;técnico;
1;391008333R;--C;5;Refused;TRANSMISSION AV D;TRANS-FR DRIVE, RH;R-0122063;Stopped;"IT-0401575
IT-0401576
IT-0401577
IT-0401578";"ay25145
ay30104
a029942
bw60262";"Reject
Approve
Approve
Approve";"Rejet administrative
Don't like that the:
1) label of dimat not from B2B portal;
2) classification label not from B2B portal;
3) application is on serial life, but missing CHDC in NPDM
4) stricly common label not from B2B portal;
5) in the note 097, the standar is not writen correct, the correct version is RNES-B-00027 and index must be writen
6) Design leader missing from signatures!
7) ISO GPS label must be in the drawing;
8) missing user code in all pages in the renault title block
Projet véhicule dont le précontrat est antérieur à la nouvelle SDRM et au plan type RSH (12/2015) et conforme au PLF de consultation.";"
LI Driveshaft (CHDC, quality)
Sécuritaire
POOL_MATERIAUX METALLIQUES";TRANSMISSION AV D;Refused;1;3;0,3333333;B2;TRANSMISSION;X52;F11426;Fonction;TRANSMISSION AVANT DROITE;Renault;14;Projet;H4M/ JHQ DIFF FERME;;NA;NA;1;;0B000;NA;1;Valide;"	";21/09/2017;F11426/AA;NA;;TRANSMISSION AV D;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;8201131731;Renault;#¿NOMBRE?; IBO,MOP,TAN,TOA;0B000;Officielle;;;;BE;;NA;;391008333R;TRANSMISSION AV D;PIE;Renault;0B000;VQ1;Renault;NA; PCE Pièce, Unité;;;;EXT;0B000;Officielle; OCM,TOA,ORU,IKO,NSA,MAH,IPK,TAN,MOP,IBO;NA;-S-;NA;-;XRR;;GKN DRIVELINE SA;RS;;Oui;NA;NA;Prestations Véhicules et Organes;Résolution pb Qualité - Fiab / LUP QC / SdF / SGP;CREATION VIA VPM;;;--C;BE;--C;BE;NA;7;Calculée;;;Plan de définition obligatoire;Renault;Plan;--C;6;;forma;
1;2D0003008P;#¿NOMBRE?;5;Refused;TRANSMISSION AV D;TRANS-FR DRIVE, RH;R-0029620;Stopped;IT-0097703;a031839;Reject;drawing non corform;;TRANSMISSION AV D;Refused;2;6;0,3333333;B2;TRANSMISSION;XBB;F11426;Fonction;TRANSMISSION AVANT DROITE;Renault;1;Projet;BBB;;NA;NA;1;;31MAA;NA;1;Valide;"	";31/07/2015;F11426/AA;NA;;TRANSMISSION AV D;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;UAS;31MAA;Officielle;;;;BE;;NA;;391008228R;TRANSMISSION AV D;PIE;Renault;PWT;KZ4;Renault;NA; PCE Pièce, Unité;;;;EXT;31MAA;Officielle; CHN,UAS;NA;-S-;NA;-;;;NEXTEER AUTOMOTIVE INDIA PVT;RT;;Oui;NA;NA;Gestion Documentaire;Assemblé;CREATION VIA VPM;;;--C;BE;--C;BE;NA;5,07;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;--C;7;;forma;
1;2D0000533P;---;6;Refused;RENIFLARD MISE AIR LIBRE ASS;BREATHER ASSY-VENT;"
R-0005288";"
Stopped";IT-0020817;ay10818;Reject;No PIE et ind fournisseur à ajouter;;RENIFLARD MISE AIR LIBRE ASS;Validated;1;1;0;B1;BOITE DE VITESSE;X79;F11838;Fonction;MISE A L' AIR LIBRE DE LA BOITE DE VITESSES;Renault;1;Projet; BVM5 ET BVM6, L = 350MM;;NA;NA;3;;31MAA;NA;1;Valide;"	 313812941R";11/11/2014;F11838/AB;NA;;RENIFLARD EXTERIEUR DE MISE A L' AIR LIBRE;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;31MAA;Officielle;;;;BE;;NA;;310981368R;RENIFLARD MISE AIR LIBRE ASS;PIE;Renault;0B000;KY2;Renault;NA; PCE Pièce, Unité;;;;EXT;0B000;Officielle; EXT,UGB,PAL,RSM,RMA,MAH,MCA,UPL,VAL,DPE,LHA,LUT,NB1,SOV,CLE,STA,BUR,ORU,VUC,COR,MOP,UAS,OCM,CHN,TAN,REV,HAM,SNY;NA;---;NA;-;90Z;;JAYASHREE POLYMERS PVT. LTD;E5;;Oui;NA;NA;Non définie;Non définie;CREATION VIA VPM;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,051;Calculée;;;Plan de définition obligatoire;Renault;Plan;---;10;;técnico;
1;2D0001562P;#¿NOMBRE?;4;Refused;RENIFLARD MISE AIR LIBRE ASS;BREATHER ASSY-VENT;R-0030174;Stopped;"IT-0099483
IT-0099484";"ay10818
ay10818";"None
Reject";"Sheet1: 

Material change for Protective cover from index --C to --D for PN 8201051096 not specified in Contract of QBJ016043
PA66 was PET
Material change for breather riser QBJ016043 :
Add Organic material signature Pool if any material is changed and specify in evolution table

?HSLR NC 010? was marked near Breather body and cap material. Why has been removed?

Add index for standards 00-10-415 / 00-10-050 / (French/English) 
Add standard 00-10-060 ?CONCEPTION EN VUE DE RECYCLAGE? and index
Supplier index E instead of --E in Renault title block

COLEADER NISSAN disappeared at from index --C to --D for PN 8201051096
Re-add STRICTLY COMMON label and correspondence table between Renault & Nissan number

Also two notes disappeared please re-add

Sheet 2 :  
Internal diameter value 6.2 0/+0.5 instead of  6.7 0/-0.5. Why? 
External diameter ø13.2 was ø13.1 and ø13.5 previously. Was this previewed? Not specified in evolution table or contract. Is it OK?
Add differences with respect to functional drawing (for internal diameter in this case)

Marking of breather riser disappeared at from index --C à --D for PN 8201051096. Why?

Sheet 3 :  

Section C-C : dimension disappeared 2,15 from index --C to --D for PN 8201051096";"
LTL Carters BVM";RENIFLARD MISE AIR LIBRE ASS;Refused;1;3;0,3333333;B1;BOITE DE VITESSE;X52;F11838;Fonction;MISE A L' AIR LIBRE DE LA BOITE DE VITESSES;Renault;2;Projet; K9K, K4M, H4M,D4D, D4F, BVM,BVR,JRX , TUYAU RENIFLARD  L =  350 MM;;NA;NA;1;;66585;NA;1;Valide;"	";12/06/2017;F11838/AB;NA;;RENIFLARD EXTERIEUR DE MISE A L' AIR LIBRE;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; IBO,COR,OCM,IZH,ORA,TOA,UAS,TAN,RMA,MOP;0B000;Officielle;;;;BE;;NA;;8201051096;RENIFLARD MISE AIR LIBRE ASS;PIE;Renault;0B000;KY2;Renault;NA; PCE Pièce, Unité;;;;EXT;0B000;Officielle; BUR,IPK,REV,ORU,IKO,MOP,NSA,UAS,OCM,SJP,COR,CKD,VUC,RSM,CHN,TOA,TAN,RMA,IZH,ORA,PAL,WUH,TKD,IBO;NA;---;NA;-;90Z;;TEKLAS KAUCUK SANAYI VE TICA;N8;;Oui;NA;NA;Inducteurs Spécifiques;Raison Eco / LUP ECO;CREATION VIA VPM;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,042;Calculée;;;Plan de définition obligatoire;Renault;Plan;#¿NOMBRE?;6;;técnico;
1;2D0001566P;#¿NOMBRE?;3;Refused;RENIFLARD MISE AIR LIBRE COUPLEUR 4X4;BRTHR-4WD CPLG VENT;R-0030179;Stopped;IT-0099488;ay10818;Reject;"No material change for breather riser specified in Contract or drawing evolution table
Add Organic material signature Pool if material is changed for breather riser and specify in evolution table

Add index for standards 00-10-415 / 00-10-050 / 00-10-060 (French/English) 
Add PLF specific to each component in Renault title block
Supplier index B instead of --B in Renault title block

Add note ?General notes see sheet 7? visible on sheet 1

Sheet 2 : 
Value not as in Contract 6.2 EM4 = 6.2 0/-0.4 (see 01-02-701) ? 6.7 0/-0.5
Add differences with respect to functional drawing (for diameter in this case) or update PLF ( delete also protection notes if no protection)

Wrong Manufacture and supply of products standard : put 00-10-415 instead of 00-10-050 (for French) 
Wrong recycling standard : put 00-10-060 instead of 00-10-050 (for French)

Notes:
?NR? instead ?NE? for ISO10579 in French 
?ASSEMBLEE? instead of ?ASSEMBKEE? in French for note ?CONTRAINTES SUPPLEMENTAIRES??
?OF? instead ?OD? in English for note ?SUPPLIMENTARY CONSTRAINTS??";LTL Carters BVM;RENIFLARD MISE AIR LIBRE COUPLEUR 4X4;Refused;1;3;0,3333333;B4;PONT TRANSFERT;X79;F17464;Fonction;MISE A L' AIR LIBRE PONT ARRIERE;Renault;1;Projet; TL8 , DP8;;NA;NA;3;;0B000;NA;1;Valide;"	";09/11/2018;F17464/AA;NA;;RENIFLARD 1 DE MISE A L' AIR LIBRE PONT ARRIERE;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; VUC,CHN,ORU,UAS,MOP,RMR;0B000;Officielle;EXT;0B000;Officielle;BE;;NA;;383220705R;RENIFLARD MISE AIR LIBRE COUPLEUR 4X4;PIE;Renault;66392;;Renault;NA; PCE Pièce, Unité;;;;EXT;66585;Officielle; EXT,RMR,MOP,UAS,ORU,CHN,VUC,MEP;NA;---;NA;-;90Z;;TEKLAS KAUCUK SANAYI VE TICA;AH;;Non;NA;NA;Inducteurs Spécifiques;Raison Eco / LUP ECO;CREATION VIA VPM;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,076;Calculée;;;Plan de définition obligatoire;Renault;Plan;#¿NOMBRE?;5;;técnico;
1;2D0001567P;#¿NOMBRE?;3;Refused;RENIFLARD MISE AIR LIBRE PONT AR;BRTHR-FINAL DRIVE;R-0030180;Stopped;IT-0099489;ay10818;Reject;"Sheet1: 

Material change for breather riser QBJ016043 :
Add Organic material signature Pool if any material is changed and specify in evolution table

Add note ?General notes see sheet 7? visible on sheet 1

Sheet6: 

Add index for standards 00-10-415 / 00-10-050 / 00-10-060 (French/English) 

Note 4 : Differences between English and French version. Oils disappeared from English version

Sheet 2 :  
Internal diameter value 6.2 0/+0.5 instead of  6.7 0/-0.5. Why? 
Add differences with respect to functional drawing (for internal diameter in this case)

General:
Sheets 2 to 4 A1 : doesn?t respect standard format dimension
Supplier index B instead of --B in Renault title block";LTL Carters BVM;RENIFLARD MISE AIR LIBRE PONT AR;Refused;1;3;0,3333333;B4;PONT TRANSFERT;X79;F17464;Fonction;MISE A L' AIR LIBRE PONT ARRIERE;Renault;1;Projet; TL8 , DP8;;NA;NA;3;;0B000;NA;2;Valide;"	";09/11/2018;F17464/AB;NA;;RENIFLARD 1 DE MISE A L' AIR LIBRE COUPLEUR 4X4;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; VUC,CHN,UAS,ORU,MOP,RMR;0B000;Officielle;EXT;0B000;Officielle;BE;;NA;;383569175R;RENIFLARD MISE AIR LIBRE PONT AR;PIE;Renault;66392;;Renault;NA; PCE Pièce, Unité;;;;EXT;66585;Officielle; EXT,RMR,MOP,ORU,UAS,CHN,VUC,MEP;NA;---;NA;-;90Z;;AUTOMOBILE DACIA S.A. ACHATS;0J;;Non;NA;NA;Inducteurs Spécifiques;Raison Eco / LUP ECO;CREATION VIA VPM;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,076;Calculée;;;Plan de définition obligatoire;Renault;Plan;#¿NOMBRE?;5;;técnico;
1;2D0005673P;---;1;Refused;POMMEAU LEVIER VITESSE;KNOB-SHIFT LEVER;R-0018409;Stopped;"IT-0062261
IT-0062262
IT-0062263
IT-0062264";"a066229
ay09150
a034082
POOL_INFLAMMABILITE MATERIAU";"None
Reject
None
None";"-MDS files missing for the involved parts ;
-add the recycling standard 00-10-60 --D on the drawing and mark the recyclable materials from the Component table with  """"R064"""".";"
POOL_RECYCLAGE VHC HORS USAGE
POOL_AMENAGEMENT INTERIEUR
POOL_INFLAMMABILITE MATERIAU";POMMEAU LEVIER VITESSE;Refused;2;4;0,5;55;COMMANDE EXTERNE DE BOITE DE VITESSE;X52;F11992;Fonction;POIGNEE DU LEVIER DE COMMANDE DE VITESSES;Renault;4;Projet;X52 K4M DP2;;NA;NA;3;;31LOS;NA;1;Valide;"	";01/09/2015;F11992/AA;NA;;POIGNEE DU LEVIER DE COMMANDE;;NA;Couleur;NA;NA;NA;NA;NA;NA;1;NA;;; TOA,RMA,OCM,MOP;31LOS;Officielle;;;;BE;AA;NA;;328658269R;POMMEAU LEVIER VITESSE;PIE;Renault;66584;;Renault;NA; PCE Pièce, Unité;CLE;31LOS;Officielle;EXT;31LOS;Officielle; OCM,RMA,MOP,TAN,TOA,UAS;NA;R--;NA;-;;;FICOSA INTERNATIONAL OTOMOTI;80;;Non;NA;NA;Gestion Documentaire;Assemblé;CREATION VIA VPM;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,135;Calculée;;;Plan de définition obligatoire;Renault;Plan;#¿NOMBRE?;5;;técnico;
1;2D0005673P;---;2;Refused;POMMEAU LEVIER VITESSE;KNOB-SHIFT LEVER;R-0019423;Stopped;"IT-0065259
IT-0065260
IT-0065261";"ay09150
a034082
z004410";"Reject
None
Approve";"-missing MDS file for 328654778R---; 328658269R---; 328658311R---; 328655706R---;
the MDS for 328659595R--- is not in accepted state in MATSUB ; 
-remove the Recycling standard (00-10-060) from the recycling label - you can add it in the General condition";"POOL_RECYCLAGE VHC HORS USAGE
POOL_AMENAGEMENT INTERIEUR
POOL_INFLAMMABILITE MATERIAU";POMMEAU LEVIER VITESSE;Refused;2;4;0,5;55;COMMANDE EXTERNE DE BOITE DE VITESSE;X52;F11992;Fonction;POIGNEE DU LEVIER DE COMMANDE DE VITESSES;Renault;4;Projet;X52 K4M DP2;;NA;NA;3;;31LOS;NA;1;Valide;"	";01/09/2015;F11992/AA;NA;;POIGNEE DU LEVIER DE COMMANDE;;NA;Couleur;NA;NA;NA;NA;NA;NA;1;NA;;; TOA,RMA,OCM,MOP;31LOS;Officielle;;;;BE;AA;NA;;328658269R;POMMEAU LEVIER VITESSE;PIE;Renault;66584;;Renault;NA; PCE Pièce, Unité;CLE;31LOS;Officielle;EXT;31LOS;Officielle; OCM,RMA,MOP,TAN,TOA,UAS;NA;R--;NA;-;;;FICOSA INTERNATIONAL OTOMOTI;80;;Non;NA;NA;Gestion Documentaire;Assemblé;CREATION VIA VPM;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,135;Calculée;;;Plan de définition obligatoire;Renault;Plan;#¿NOMBRE?;5;;técnico;
1;2D0005673P;#¿NOMBRE?;6;Refused;POMMEAU LEVIER VITESSE;KNOB-SHIFT LEVER;R-0141590;Stopped;"IT-0471209
IT-0471210
IT-0471211
IT-0471212
IT-0471213
IT-0471214";"a011939
a032230
a068850
z003908
ay15635
ay12085";"Approve
Approve
Approve
Approve
Approve
None";"OK

For next index in note 2.1 please replace 3.4 by 3.2 (regulation value)
OK
Not concerned ! Don?t send it anymore to recycling pool";"

POOL_AMENAGEMENT INTERIEUR
POOL_INFLAMMABILITE MATERIAU
POOL_RECYCLAGE VHC HORS USAGE
";POMMEAU LEVIER VITESSE;Refused;2;4;0,5;55;COMMANDE EXTERNE DE BOITE DE VITESSE;X52;F11992;Fonction;POIGNEE DU LEVIER DE COMMANDE DE VITESSES;Renault;4;Projet;X52 K4M DP2;;NA;NA;3;;31LOS;NA;1;Valide;"	";01/09/2015;F11992/AA;NA;;POIGNEE DU LEVIER DE COMMANDE;;NA;Couleur;NA;NA;NA;NA;NA;NA;1;NA;;; TOA,RMA,OCM,MOP;31LOS;Officielle;;;;BE;AA;NA;;328658269R;POMMEAU LEVIER VITESSE;PIE;Renault;66584;;Renault;NA; PCE Pièce, Unité;CLE;31LOS;Officielle;EXT;31LOS;Officielle; OCM,RMA,MOP,TAN,TOA,UAS;NA;R--;NA;-;;;FICOSA INTERNATIONAL OTOMOTI;80;;Non;NA;NA;Gestion Documentaire;Assemblé;CREATION VIA VPM;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,135;Calculée;;;Plan de définition obligatoire;Renault;Plan;#¿NOMBRE?;5;;procedimiento;
1;2D0008439P;---;1;Refused;Module pommeaux levier vitesse CMFB;CMFB knob module;R-0031302;Stopped;"IT-0103178
IT-0103179
IT-0103180";"ay09150
a034082
POOL_INFLAMMABILITE MATERIAU";"Reject
None
None";"-not concerned - Don't send again the drawing to 
recycling pool - remove the recycling  R064 mark;
-MDS file missing.";"POOL_RECYCLAGE VHC HORS USAGE
POOL_AMENAGEMENT INTERIEUR
POOL_INFLAMMABILITE MATERIAU";Module pommeaux levier vitesse CMFB;Refused;1;5;0,2;55;COMMANDE EXTERNE DE BOITE DE VITESSE;XHA;F10491;Fonction;POMMEAU DE LEVIER DE VITESSES;Renault;13;Projet;HHA PH2 RUSSIE E2- CUR BVM5;;NA;NA;1;;0RDBA;NA;1;Valide;"	";24/10/2018;F10491/AA;NA;;POMMEAU DE LEVIER DE VITESSES;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;ORU;0RDBA;Officielle;;;;BE;;NA;;328659172R;POMMEAU LEVIER VITESSE;PIE;Renault;65400;;Renault;NA; PCE Pièce, Unité;;;;EXT;0M000;Officielle; EXT,MOP,REV,ORU,UAS,OCM;NA;R--;NA;-;;;PLASTIQUES DU VAL DE LOIRE S;UE;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,203;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;9;;técnico;
1;2D0008439P;---;1;Refused;Module pommeaux levier vitesse CMFB;CMFB knob module;R-0031302;Stopped;"IT-0103178
IT-0103179
IT-0103180";"ay09150
a034082
POOL_INFLAMMABILITE MATERIAU";"Reject
None
None";"-not concerned - Don't send again the drawing to 
recycling pool - remove the recycling  R064 mark;
-MDS file missing.";"POOL_RECYCLAGE VHC HORS USAGE
POOL_AMENAGEMENT INTERIEUR
POOL_INFLAMMABILITE MATERIAU";POMMEAU LEVIER VITESSE;Validated;3;3;0;55;COMMANDE EXTERNE DE BOITE DE VITESSE;XHA;F10491;Fonction;POMMEAU DE LEVIER DE VITESSES;Renault;13;Projet;HHA PH2 RUSSIE E2- CUR BVM5;;NA;NA;1;;0RDBA;NA;1;Valide;"	";24/10/2018;F10491/AA;NA;;POMMEAU DE LEVIER DE VITESSES;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;ORU;0RDBA;Officielle;;;;BE;;NA;;328659172R;POMMEAU LEVIER VITESSE;PIE;Renault;65400;;Renault;NA; PCE Pièce, Unité;;;;EXT;0M000;Officielle; EXT,MOP,REV,ORU,UAS,OCM;NA;R--;NA;-;;;PLASTIQUES DU VAL DE LOIRE S;UE;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,203;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;9;;técnico;
1;2D0032765P;---;1;Refused;BVA ASS FK0 005;TRANS ASSY-FK0,005;R-0109683;Stopped;"IT-0355689
IT-0355690
IT-0355691
IT-0355692";"aq00021
a031291
a396371
a068206";"None
Approve
Reject
Approve";"Sheet 1 - Regulation block 054 BRUITS EXTERIEURS - please update to the last version, and check selling countries with a """"X""""
Page 5 / Plate 5 :
Les CSR doivent être accompagnées de tous les numéros de vignette concernées ( voir norme 00-10-040 )
CSR must be accompanied by all the relevant sticker numbers (see standard 00-10-040)";"
POOL_BRUITS EXTERIEURS
POOL_Rglm/Homologation Controle GMP
POOL_INDICATEUR VTS ODOMETRE";BVA ASS FK0 005;Refused;1;2;0,5;B1;BOITE DE VITESSE;XHA;ASS001033;Fonction;BOITE DE VITESSES ASS;Renault;21;Projet;FK0*005 - H5H;;NA;NA;1;;31MAA;NA;1;Valide;"	";21/05/2019;ASS001033;NA;;BOITE DE VITESSES ASS;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; UAS,ORU;31MAA;Officielle;;;;BE;;NA;;320107380R;BVA ASS FK0 005;BOI;Renault;31LOS;;Renault;NA; PCE Pièce, Unité;;;;EXT;31LOS;Officielle; ORU,OCM,UAS;NA;RS-;NA;K;;;JATCO MEXICO SA DE CV;RE;;Oui;NA;NA;Gestion Documentaire;Assemblé;;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;90,1;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;---;2;;técnico;
1;2D0033652P;---;1;Refused;BVA ASS FK8 005;TRANS ASSY-FK8,005;R-0109705;Stopped;"IT-0355750
IT-0355751
IT-0355752
IT-0355749";"a396371
a068206
aq00021
a031291";"Reject
Approve
None
Approve";"Planche 5 / Plate 5
Les CSR doivent être accompagnées de tous les numéros de vignette concernées ( voir norme 00-10-040 )
CSR must be accompanied by all the relevant sticker numbers (see standard 00-10-040)


Sheet 1 - Regulation block 054 BRUITS EXTERIEURS - please update to the last version, and check selling countries with a """"X""""";"POOL_Rglm/Homologation Controle GMP
POOL_INDICATEUR VTS ODOMETRE

POOL_BRUITS EXTERIEURS";BVA ASS FK8 005;Refused;1;2;0,5;B1;BOITE DE VITESSE;XHA;ASS001033;Fonction;BOITE DE VITESSES ASS;Renault;22;Projet;FK8*005 - H5H;;NA;NA;1;;31MAA;NA;1;Valide;"	";09/11/2018;ASS001033;NA;;BOITE DE VITESSES ASS;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;ORU;31MAA;Officielle;;;;BE;;NA;;320107637R;BVA ASS FK8 005;BOI;Renault;31LOS;;Renault;NA; PCE Pièce, Unité;;;;EXT;31LOS;Officielle;ORU;NA;RSE;NA;K;;;JATCO MEXICO SA DE CV;67;;Non;NA;NA;Gestion Documentaire;Assemblé;;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;91;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;---;2;;técnico;
