TIPO;DIRECTION;ELTDEC_numero;ELTDEC_designation;FAM_code;FCT_numero;FCT_designation;ESO_num_PG;ESO_designation_PG;PIE_numero;PIE_designation;PIE_gest_MDS;PIEIND_indice;PIEIND_typologie;VARCAS_MTC;3D;MDS;Plan;3D_ok;2D_ok;MDS_ok;perimetro
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F10133;CABLAGE PLAFONNIER;F10133/AC;CABLAGE PLAFONNIER;241609977R;CABLAGE PLAFONNIER;Oui;---;Plan de définition obligatoire;HJD/CA02/ALAEVM/ENPD01.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F10133;CABLAGE PLAFONNIER;F10133/AC;CABLAGE PLAFONNIER;241609677R;CABLAGE PLAFONNIER;Oui;---;Plan de définition obligatoire;HJD/CA01/SALEVA/ENPD01.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16568;CABLAGE BOUCLIER AR;F16568/AA;CABLAGE BOUCLIER AR;240153511R;CABLAGE BOUCLIER AR;Oui;---;Plan de définition obligatoire;HJD/DG/SDANGM/SSITPK/SAUF ENPB01.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16568;CABLAGE BOUCLIER AR;F16568/AA;CABLAGE BOUCLIER AR;240150718R;CABLAGE BOUCLIER AR;Oui;---;Plan de définition obligatoire;HJD/DG/DANGMO/ITPK1.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16568;CABLAGE BOUCLIER AR;F16568/AA;CABLAGE BOUCLIER AR;240156639R;CABLAGE BOUCLIER AR;Oui;---;Plan de définition obligatoire;HJD/DG/SDANGM/ITPK1/SAUF ENPB01.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F12068;CABLAGE AR;F12068/AC;CABLAGE AR;241639663S;CABLAGE AR;Oui;---;Plan de définition obligatoire;HJD/SOPC1C/ENPD01/SDANGM/SSITPK.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F12068;CABLAGE AR;F12068/AC;CABLAGE AR;241636245S;CABLAGE AR;Oui;---;Plan de définition obligatoire;HJD/SOP03C/ENPD01/SDANGM/RRCAM.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F12068;CABLAGE AR;F12068/AC;CABLAGE AR;241630401S;CABLAGE AR;Oui;---;Plan de définition obligatoire;HJD/SOPC1C/ENPD01/SDANGM/ITPK1/NOCAM.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F12068;CABLAGE AR;F12068/AC;CABLAGE AR;241634563S;CABLAGE AR;Oui;---;Plan de définition obligatoire;HJD/SOPC1C/ENPD01/SDANGM/ITPK1/RRCAM.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16237;CABLAGE PORTE AV D;F16237/AA;CABLAGE PORTE AV D;241246912R;CABLAGE PORTE AV;Oui;---;Plan de définition obligatoire;HJD/RET02/ENPD01/SDANGM.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16237;CABLAGE PORTE AV D;F16237/AA;CABLAGE PORTE AV D;241247403R;CABLAGE PORTE AV;Oui;---;Plan de définition obligatoire;HJD/RET02/ENPD01/DANGMO.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16237;CABLAGE PORTE AV D;F16237/AA;CABLAGE PORTE AV D;241244738R;CABLAGE PORTE AV;Oui;---;Plan de définition obligatoire;HJD/RET01/LVAVIP/ENPD01.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16236;CABLAGE PORTE AV G;F16236/AA;CABLAGE PORTE AV G;241245525R;CABLAGE PORTE AV;Oui;---;Plan de définition obligatoire;HJD/RET02/ENPD01/SDANGM.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16236;CABLAGE PORTE AV G;F16236/AA;CABLAGE PORTE AV G;241249055R;CABLAGE PORTE AV;Oui;---;Plan de définition obligatoire;HJD/RET01/LVAVIP/ENPD01.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16239;CABLAGE PORTE AR D;F16239/AA;CABLAGE PORTE AR D;241268798R;CABLAGE PORTE AR;Oui;---;Plan de définition obligatoire;HJD/SOP03C/ENPD01.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16239;CABLAGE PORTE AR D;F16239/AA;CABLAGE PORTE AR D;241265088R;CABLAGE PORTE AR;Oui;---;Plan de définition obligatoire;HJD/SOPC1C/LVAREI/ENPD01.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
COCA;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F11226;UNITE CTL HABITACLE;F11226/AA;CALCULATEUR 1 UNITE CTL HABITACLE;284B16233R;CALCULATEUR UNITE CTL HABITACLE;Oui;---;Plan de définition obligatoire;HJD/SAUF ESPDES.;-;786575140 / 1.00;2D0030944P;NO APLICA;OK;OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
COCA;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F11226;UNITE CTL HABITACLE;F11226/AA;CALCULATEUR 1 UNITE CTL HABITACLE;284B12437R;CALCULATEUR UNITE CTL HABITACLE;Oui;---;Plan de définition obligatoire;HJD/ESPDES.;-;786582170 / 1.00;2D0030944P;NO APLICA;OK;OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F10432;CABLE MASSE DE BATTERIE;F10432/AC;CABLE MASSE DE BATTERIE;240804958R;CABLE MASSE;Oui;---;Plan de définition obligatoire;HJD/BVM6/ENPD01.;-;-;8201705336;NO APLICA;OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F10432;CABLE MASSE DE BATTERIE;F10432/AC;CABLE MASSE DE BATTERIE;240805976R;CABLE MASSE;Oui;---;Plan de définition obligatoire;HJD/BVM5/ENPC01,ENPD01.;-;-;8201705336;NO APLICA;OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F10432;CABLE MASSE DE BATTERIE;F10432/AC;CABLE MASSE DE BATTERIE;240800118R;CABLE MASSE;Oui;---;Plan de définition obligatoire;HJD/CVTX/ENPC01,ENPD01/H4M.;-;-;8201705336;NO APLICA;OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F10432;CABLE MASSE DE BATTERIE;F10432/AC;CABLE MASSE DE BATTERIE;240807904R;CABLE MASSE GMP CAISSE;Oui;---;Plan de définition obligatoire;HJD/CVTX/ENPC01,ENPD01/H5H.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F10432;CABLE MASSE DE BATTERIE;R2400004-;CABLE MASSE BATTERIE SUR CAISSE;240809275R;CABLE MASSE BATTERIE;Oui;--B;Plan de définition obligatoire;HJD/CVTX/ENPC01,ENPD01/H5H.;-;-;-;NO APLICA;NOT OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16926;CABLAGE MOTEUR H;F16926/AA;CABLAGE MOTEUR H;240116372R;CABLAGE MOTEUR;Oui;--B;Plan de définition obligatoire;HJD/BVM5/ENPD01/H4M.;-;-;8201567549;NO APLICA;OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16926;CABLAGE MOTEUR H;F16926/AA;CABLAGE MOTEUR H;240111246R;CABLAGE MOTEUR;Oui;--A;Plan de définition obligatoire;HJD/TR4X4/BVM6/ENPD01/H5H.;-;-;2D0017045P;NO APLICA;OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
DL;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16926;CABLAGE MOTEUR H;F16926/AA;CABLAGE MOTEUR H;240116889R;CABLAGE MOTEUR;Oui;--A;Plan de définition obligatoire;HJD/CVTX/ENPD01/H5H.;-;-;2D0017045P;NO APLICA;OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
PLDA;DEA-SI;91;SYSTEMES DISTRIBUTION ELECTRIQUE;XJD;F16926;CABLAGE MOTEUR H;F16926/AA;CABLAGE MOTEUR H;240119136R;CABLAGE MOTEUR;Oui;--B;Plan de définition obligatoire;HJD/CVTX/ENPD01/H4M.;-;-;8201567549;NO APLICA;OK;NOT OK;91 - SYSTEMES DISTRIBUTION ELECTRIQUE
POI;DEA-MM;B1;BOITE DE VITESSE;XJD;ASS001033;BOITE DE VITESSES ASS;ASS001033;BOITE DE VITESSES ASS;320100051R;BVM ASS JR5 092;Oui;---;Pas d'élément de définition obligatoire;HJD/M1/BVM5/ENPC01,ENPD01/H4M.;-;-;-;NO APLICA;NO APLICA;NOT OK;B1 - BOITE DE VITESSE
PLDA;DEA-MM;M2;HAUT MOTEUR;XJD;F15357;CONDUIT AMONT FILTRE AIR;R1650038-;CONDUIT 1 AMONT FILTRE;165554519R;CONDUIT AIR AMONT FILTRE;Oui;--A;Plan et Num 3D obligatoires;HJD/MC/CVTX/H5H.;3DRX01BC6V;782787452 / 1.00;2D0045024P;OK;OK;OK;M2 - HAUT MOTEUR
PLDA;DEA-MM;M2;HAUT MOTEUR;XJD;F14098;CONDUIT AIR HP AVAL TURBOCOMPRESSEUR;F14098/AH;CONDUIT AIR 1 SORTIE ECHANGEUR;144606197R;CONDUIT AIR SORTIE ECHANGEUR EQP;Oui;--B;Plan et Num 3D obligatoires;HJD/MC/H5H.;3DRV374501;790211608 / 5.00;2D0031914P;OK;OK;OK;M2 - HAUT MOTEUR
PLDA;DEA-MM;M2;HAUT MOTEUR;XJD;F14098;CONDUIT AIR HP AVAL TURBOCOMPRESSEUR;F14098/AF;CONDUIT AIR SORTIE TURBOCOMPRESSEUR;144601932R;CONDUIT AIR SORTIE TURBOCOMPRESSEUR;Oui;--B;Plan et Num 3D obligatoires;HJD/MC/H5H.;3DRX00DHN5;812261566 / 2.00;2D0041957P;OK;OK;OK;M2 - HAUT MOTEUR
PLDA;DEA-MM;M2;HAUT MOTEUR;XJD;F15539;TUYAUTERIE DEPRESSION;R2230091-;TUYAU DEPRESSION 1 POMPE VIDE - ELECTROVANNE;223200867R;TUYAU DPRS POMPE VIDE - ELECTROVANNE;Oui;---;Plan et Num 3D obligatoires;HJD/MC/BVM6,CVTX/H5H.;3DRT144228;779246929 / 1.00;2D0030802P;OK;OK;OK;M2 - HAUT MOTEUR
COCA;DEA-MM;M3;MOTEUR : CARTER & SUPPORT;XJD;F15481;ISOLATION THERMIQUE TURBOCOMPRESSEUR;F15481/AD;PROTECTEUR 3 THERMIQUE TURBOCOMPRESSEUR;144501398R;ECRAN THERMIQUE TURBOCOMPRESSEUR;Oui;---;Plan et Num 3D obligatoires;HJD/MC/TR4X4/H5H.;3DRV382316;818283105 / 2.00;2D0037643P;OK;OK;OK;M3 - MOTEUR : CARTER & SUPPORT
PLDA;DEA-MM;M4;MOTEUR : LUBRIFICATION & REFROIDISSEMENT;XJD;F14163;TUYAUTERIE CIRCULATION EAU ECHANGEUR HUILE;R2130024-;TUYAU EAU SORTIE ECHANGEUR EAU HUILE;213083594R;TUYAU EAU SORTIE ECHANGEUR EAU HUILE;Oui;--A;Plan et Num 3D obligatoires;HJD/MC/CVTX/H5H.;3DRT612045;805193811 / 3.00;2D0031755P;OK;OK;OK;M4 - MOTEUR : LUBRIFICATION & REFROIDISSEMENT
PLDA;DEA-MM;M4;MOTEUR : LUBRIFICATION & REFROIDISSEMENT;XJD;F14163;TUYAUTERIE CIRCULATION EAU ECHANGEUR HUILE;R2130021-;TUYAU EAU ENTREE ECHANGEUR EAU HUILE;213073374R;TUYAU EAU ENTREE ECHANGEUR EAU HUILE;Oui;--A;Plan et Num 3D obligatoires;HJD/MC/CVTX/H5H.;3DRT315445;779224166 / 3.00;2D0031018P;OK;OK;OK;M4 - MOTEUR : LUBRIFICATION & REFROIDISSEMENT
PLDA;DEA-MM;M4;MOTEUR : LUBRIFICATION & REFROIDISSEMENT;XJD;F14165;TUYAUTERIE CIRCULATION EAU TURBOCOMPRESSEUR;R1440097-;TUYAU 2 EAU SORTIE TURBOCOMPRESSEUR;144989505R;TUYAU EAU SORTIE TURBOCOMPRESSEUR;Oui;--A;Plan et Num 3D obligatoires;HJD/MC/BVM6/H5H.;3DRT329888;779196113 / 2.00;2D0031083P;OK;OK;OK;M4 - MOTEUR : LUBRIFICATION & REFROIDISSEMENT
COCA;DEA-MM;M4;MOTEUR : LUBRIFICATION & REFROIDISSEMENT;XJD;F14165;TUYAUTERIE CIRCULATION EAU TURBOCOMPRESSEUR;R1440097-;TUYAU 2 EAU SORTIE TURBOCOMPRESSEUR;144989928R;TUYAU EAU SORTIE TURBOCOMPRESSEUR;Oui;--B;Plan et Num 3D obligatoires;HJD/MC/CVTX/H5H.;-;-;-;NOT OK;NOT OK;NOT OK;M4 - MOTEUR : LUBRIFICATION & REFROIDISSEMENT
PLDA;DEA-MM;M5;MOTEUR : DEPOLLUTION;XJD;F14148;TUYAUTERIE REASPIRATION GAZ CARTER;F14148/AB;TUYAU 1 VAPEUR HUILE SORTIE DECANTEUR;118294850R;TUYAUTERIE VAPEUR HUILE SORTIE DECANTEUR;Oui;--A;Plan et Num 3D obligatoires;HJD/MC/H5H.;-;-;-;NOT OK;NOT OK;NOT OK;M5 - MOTEUR : DEPOLLUTION
COCA;DEA-MM;M5;MOTEUR : DEPOLLUTION;XJD;F14175;SUPPORT POT CATALYTIQUE PRIMAIRE;F14175/AB;SUPPORT 2 POT CATALYTIQUE PRIMAIRE;208179270R;BEQUILLE POT CATALYTIQUE PRIMAIRE;Oui;---;Plan et Num 3D obligatoires;HJD/M3/TR4X4/BVM6/E06C/H5H.;3DRV150204;822722121 / 1.00;2D0037162P;OK;OK;OK;M5 - MOTEUR : DEPOLLUTION
POI;DEA-MM;M8;MOTEUR : ENSEMBLE;XJD;ASS002078;MOTEUR ASS;ASS002078;MOTEUR ASS;100013949R;MOT ASS H4M 759;Non;---;Pas d'élément de définition obligatoire;HJD/CVTX/ENPD01/H4M.;-;-;-;NO APLICA;NO APLICA;NO APLICA;M8 - MOTEUR : ENSEMBLE
POI;DEA-MM;M8;MOTEUR : ENSEMBLE;XJD;ASS002078;MOTEUR ASS;ASS002078;MOTEUR ASS;100010206R;MOT ASS H4M 759;Non;---;Pas d'élément de définition obligatoire;HJD/BVM5/ENPD01/H4M.;-;-;-;NO APLICA;NO APLICA;NO APLICA;M8 - MOTEUR : ENSEMBLE
PLDA;DEA-MM;M8;MOTEUR : ENSEMBLE;XJD;ASS002078;MOTEUR ASS;ASS002078;MOTEUR ASS;100019059R;MOT ASS H5H 452;Non;---;Pas d'élément de définition obligatoire;HJD/MC/TR4X2/CVTX/H5H.;-;-;-;NO APLICA;NO APLICA;NO APLICA;M8 - MOTEUR : ENSEMBLE
COCA;DEA-MM;M9;CONTROLE GMP;XJD;F12015;BOITIER ELECTRONIQUE CONTROLE TRANSMISSION;F12015/AC;BOITIER ELECTRONIQUE PROGRAMME CONTROLE TRANSMISSION;310322121R;BOITIER ELCQ PROGRAMME CTR TRSM AUTO;Non;---;Plan de définition obligatoire;HJD/M1/CVTX/ENPD01/E05C.;-;879287323 / 1.00;2D0004654P;NO APLICA;OK;NO APLICA;M9 - CONTROLE GMP
COCA;DEA-MM;M9;CONTROLE GMP;XJD;F15754;SUPPORT CALCULATEUR BV;F15754/AA;SUPPORT CALCULATEUR BV;244560710R;SUPPORT CALCULATEUR BV ASS;Oui;---;Plan et Num 3D obligatoires;HJD/M3,MC/CVTX.;3DRS653726;769163345 / 1.00;2D0029243P;OK;OK;OK;M9 - CONTROLE GMP
COCA;DEA-SC;85;SUSPENSIONS - FILTRATION;XJD;F15671;RESSORT DE SUSPENSION AV;F15671/AA;RESSORT DE SUSPENSION AV D;540104563R;RESSORT SUSPENSION AV;Oui;--B;Plan et Num 3D obligatoires;HJD/BVM5/ENPD01/H4M.;3DRS472405;727279304 / 3.00;-;OK;NOT OK;OK;85 - SUSPENSIONS - FILTRATION
COCA;DEA-SC;85;SUSPENSIONS - FILTRATION;XJD;F15671;RESSORT DE SUSPENSION AV;F15671/AA;RESSORT DE SUSPENSION AV D;540101989R;RESSORT SUSPENSION AV;Oui;--B;Plan et Num 3D obligatoires;HJD/CVTX/ENPD01/H4M.;3DRS472405;727281322 / 4.00;-;OK;NOT OK;OK;85 - SUSPENSIONS - FILTRATION
COCA;DEA-SC;85;SUSPENSIONS - FILTRATION;XJD;F15671;RESSORT DE SUSPENSION AV;F15671/AA;RESSORT DE SUSPENSION AV D;540106883R;RESSORT SUSPENSION AV;Oui;--B;Plan et Num 3D obligatoires;HJD/ENPD01/H5H.;3DRS472405;727281592 / 4.00;-;OK;NOT OK;OK;85 - SUSPENSIONS - FILTRATION
COCA;DEA-SC;85;SUSPENSIONS - FILTRATION;XJD;F15672;AMORTISSEUR AV;F15672/AA;AMORTISSEUR AV D;543024557R;AMORTISSEUR AV;Oui;--A;Plan et Num 3D obligatoires;HJD.;3DRX01ALB8;716129660 / 2.00;2D0027427P;OK;OK;OK;85 - SUSPENSIONS - FILTRATION
COCA;DEA-SC;85;SUSPENSIONS - FILTRATION;XJD;F15655;RESSORT DE SUSPENSION AR;F15655/AA;RESSORT DE SUSPENSION AR D;550209494R;RESSORT SUSPENSION AR;Oui;--A;Plan et Num 3D obligatoires;HJD/TR4X2/CVTX/ENPD01/H5H.;3DRR991411;736539799 / 1.00;2D0025192P;OK;OK;OK;85 - SUSPENSIONS - FILTRATION
COCA;DEA-SC;85;SUSPENSIONS - FILTRATION;XJD;F15655;RESSORT DE SUSPENSION AR;F15655/AA;RESSORT DE SUSPENSION AR D;550208188R;RESSORT SUSPENSION AR;Oui;--A;Plan et Num 3D obligatoires;HJD/TR4X2/ENPD01/H4M.;3DRR991411;736539232 / 1.00;2D0025192P;OK;OK;OK;85 - SUSPENSIONS - FILTRATION
COCA;DEA-SC;85;SUSPENSIONS - FILTRATION;XJD;F15655;RESSORT DE SUSPENSION AR;F15655/AA;RESSORT DE SUSPENSION AR D;550204604R;RESSORT SUSPENSION AR;Oui;--A;Plan et Num 3D obligatoires;HJD/TR4X4/ENPD01.;-;727286351 / 4.00;-;NOT OK;NOT OK;OK;85 - SUSPENSIONS - FILTRATION
COCA;DEA-SC;85;SUSPENSIONS - FILTRATION;XJD;F15656;AMORTISSEUR AR;F15656/AA;AMORTISSEUR AR D;562103708R;AMORTISSEUR AR;Oui;--A;Plan et Num 3D obligatoires;HJD/TR4X2.;3DRX01AKBT;716290344 / 3.00;2D0027428P;OK;OK;OK;85 - SUSPENSIONS - FILTRATION
DL;DEA-SC;86;ESSIEU AR;XJD;ASS011460;ESSIEU AR ASS;ASS011460;ESSIEU AR ASS;555114785R;ESSIEU AR ASS;Oui;---;Plan et Num 3D obligatoires;HJD/TR4X2/ENPD01/H5H.;-;-;-;NOT OK;NOT OK;NOT OK;86 - ESSIEU AR
DL;DEA-SC;86;ESSIEU AR;XJD;ASS011458;ENSEMBLE ESSIEU AR;ASS011458;ENSEMBLE ESSIEU AR;555011891R;ESSIEU AR ASS;Oui;---;Plan et Num 3D obligatoires;HJD/CVTX/ENPC01,ENPD01/H5H.;-;-;-;NOT OK;NOT OK;NOT OK;86 - ESSIEU AR
DL;DEA-SC;86;ESSIEU AR;XJD;ASS011456;ENSEMBLE TRAIN AR;ASS011456;ENSEMBLE TRAIN AR;430005827R;ENSEMBLE TRAIN AR;Non;---;Plan et Num 3D obligatoires;HJD/TR4X2/ENPD01/H4M.;-;-;-;NOT OK;NOT OK;NO APLICA;86 - ESSIEU AR
DL;DEA-SC;86;ESSIEU AR;XJD;ASS011456;ENSEMBLE TRAIN AR;ASS011456;ENSEMBLE TRAIN AR;430003418R;TRAIN AR ASS;Oui;---;Plan et Num 3D obligatoires;HJD/TR4X2/ENPD01/H5H.;-;-;-;NOT OK;NOT OK;NOT OK;86 - ESSIEU AR
DL;DEA-SC;86;ESSIEU AR;XJD;ASS011456;ENSEMBLE TRAIN AR;ASS011456;ENSEMBLE TRAIN AR;430001506R;ENSEMBLE TRAIN AR;Non;---;Plan et Num 3D obligatoires;HJD/TR4X4/ENPD01.;-;-;-;NOT OK;NOT OK;NO APLICA;86 - ESSIEU AR
POI;DEA-SC;87;BERCEAU AV - BRAS INFERIEUR;XJD;ASS003667;LONGERON G BERCEAU AV ASS;A5440012-;LONGERON G BERCEAU AV ASS;751119266R;LONGERON AV G ASS;Non;--A;Plan et Num 3D obligatoires;HJD/ENPB01/H5H.;3DRM292929;-;2DM292981R;OK;OK;NO APLICA;87 - BERCEAU AV - BRAS INFERIEUR
DL;DEA-SC;87;BERCEAU AV - BRAS INFERIEUR;XJD;ASS001572;BERCEAU AV ASS;ASS001572;BERCEAU AV ASS;544015907R;BERCEAU AV ASS;Non;---;Plan et Num 3D obligatoires;HJD/DG/TR4X4/ENPD01.;3DRO067204;-;-;OK;NOT OK;NO APLICA;87 - BERCEAU AV - BRAS INFERIEUR
DL;DEA-SC;87;BERCEAU AV - BRAS INFERIEUR;XJD;ASS001572;BERCEAU AV ASS;ASS001572;BERCEAU AV ASS;544012299R;BERCEAU AV ASS;Non;---;Plan et Num 3D obligatoires;HJD/DG/CVTX/ENPC01,ENPD01/H5H.;-;-;-;NOT OK;NOT OK;NO APLICA;87 - BERCEAU AV - BRAS INFERIEUR
DL;DEA-SC;88;MONTAGE DE ROUE;XJD;ASS005890;ELEMENT TOURNANT ET PORTEUR AV G ASS;ASS005890;ELEMENT TOURNANT ET PORTEUR AV G ASS;400150662R;ELEMENT TOURNANT AV G EQP;Non;---;Plan et Num 3D obligatoires;HJD/BVM5/ENPD01/H4M.;-;-;-;NOT OK;NOT OK;NO APLICA;88 - MONTAGE DE ROUE
DL;DEA-SC;88;MONTAGE DE ROUE;XJD;ASS005890;ELEMENT TOURNANT ET PORTEUR AV G ASS;ASS005890;ELEMENT TOURNANT ET PORTEUR AV G ASS;400156463R;ELEMENT TOURNANT AV G EQP;Non;---;Plan et Num 3D obligatoires;HJD/CVTX/ENPD01/H5H.;-;-;-;NOT OK;NOT OK;NO APLICA;88 - MONTAGE DE ROUE
DL;DEA-SC;88;MONTAGE DE ROUE;XJD;ASS005890;ELEMENT TOURNANT ET PORTEUR AV G ASS;ASS005890;ELEMENT TOURNANT ET PORTEUR AV G ASS;400159192R;ELEMENT TOURNANT AV G EQP;Non;---;Plan et Num 3D obligatoires;HJD/BVM6/ENPD01/H5H.;-;-;-;NOT OK;NOT OK;NO APLICA;88 - MONTAGE DE ROUE
DL;DEA-SC;88;MONTAGE DE ROUE;XJD;ASS005890;ELEMENT TOURNANT ET PORTEUR AV G ASS;ASS005890;ELEMENT TOURNANT ET PORTEUR AV G ASS;400158713R;ELEMENT TOURNANT AV G EQP;Non;---;Plan et Num 3D obligatoires;HJD/CVTX/ENPD01/H4M.;-;-;-;NOT OK;NOT OK;NO APLICA;88 - MONTAGE DE ROUE
DL;DEA-SC;88;MONTAGE DE ROUE;XJD;ASS005892;ELEMENT TOURNANT ET PORTEUR AV D ASS;ASS005892;ELEMENT TOURNANT ET PORTEUR AV D ASS;402003127R;ELEMENT TOURNANT AV D EQP;Non;---;Plan et Num 3D obligatoires;HJD/BVM5/ENPD01/H4M.;-;-;-;NOT OK;NOT OK;NO APLICA;88 - MONTAGE DE ROUE
DL;DEA-SC;88;MONTAGE DE ROUE;XJD;ASS005892;ELEMENT TOURNANT ET PORTEUR AV D ASS;ASS005892;ELEMENT TOURNANT ET PORTEUR AV D ASS;402000595R;ELEMENT TOURNANT AV D EQP;Non;---;Plan et Num 3D obligatoires;HJD/CVTX/ENPD01/H5H.;-;-;-;NOT OK;NOT OK;NO APLICA;88 - MONTAGE DE ROUE
DL;DEA-SC;88;MONTAGE DE ROUE;XJD;ASS005892;ELEMENT TOURNANT ET PORTEUR AV D ASS;ASS005892;ELEMENT TOURNANT ET PORTEUR AV D ASS;402007128R;ELEMENT TOURNANT AV D EQP;Non;---;Plan et Num 3D obligatoires;HJD/BVM6/ENPD01/H5H.;-;-;-;NOT OK;NOT OK;NO APLICA;88 - MONTAGE DE ROUE
DL;DEA-SC;88;MONTAGE DE ROUE;XJD;ASS005892;ELEMENT TOURNANT ET PORTEUR AV D ASS;ASS005892;ELEMENT TOURNANT ET PORTEUR AV D ASS;402008498R;ELEMENT TOURNANT AV D EQP;Non;---;Plan et Num 3D obligatoires;HJD/CVTX/ENPD01/H4M.;-;-;-;NOT OK;NOT OK;NO APLICA;88 - MONTAGE DE ROUE
COCA;DEA-SC;88;MONTAGE DE ROUE;XJD;ASS002681;MOYEU TAMBOUR DE FREIN AR ASS;ASS002681;MOYEU TAMBOUR DE FREIN AR ASS;432002033R;MOYEU-TAMBOUR AR ASS;Non;--A;Plan et Num 3D obligatoires;HJD/TR4X2/ABS.;-;-;432008208R;NOT OK;OK;NO APLICA;88 - MONTAGE DE ROUE
