gutenberg_id,text,title,document
1342,"because I have reason to expect an addition to our family party.""",Pride and Prejudice,8587
1342,"",Pride and Prejudice,8588
1342,"""Who do you mean, my dear? I know of nobody that is coming, I am sure,",Pride and Prejudice,8589
1342,unless Charlotte Lucas should happen to call in--and I hope _my_ dinners,Pride and Prejudice,8590
1342,"are good enough for her. I do not believe she often sees such at home.""",Pride and Prejudice,8591
1342,"",Pride and Prejudice,8592
1342,"""The person of whom I speak is a gentleman, and a stranger.""",Pride and Prejudice,8593
1342,"",Pride and Prejudice,8594
1342,"Mrs. Bennet's eyes sparkled. ""A gentleman and a stranger! It is Mr.",Pride and Prejudice,8595
1342,"Bingley, I am sure! Well, I am sure I shall be extremely glad to see Mr.",Pride and Prejudice,8596
1342,Bingley. But--good Lord! how unlucky! There is not a bit of fish to be,Pride and Prejudice,8597
1342,"got to-day. Lydia, my love, ring the bell--I must speak to Hill this",Pride and Prejudice,8598
1342,"moment.""",Pride and Prejudice,8599
1342,"",Pride and Prejudice,8600
1342,"""It is _not_ Mr. Bingley,"" said her husband; ""it is a person whom I",Pride and Prejudice,8601
1342,"never saw in the whole course of my life.""",Pride and Prejudice,8602
1342,"",Pride and Prejudice,8603
1342,This roused a general astonishment; and he had the pleasure of being,Pride and Prejudice,8604
1342,eagerly questioned by his wife and his five daughters at once.,Pride and Prejudice,8605
1342,"",Pride and Prejudice,8606
1342,"After amusing himself some time with their curiosity, he thus explained:",Pride and Prejudice,8607
1342,"",Pride and Prejudice,8608
1342,"""About a month ago I received this letter; and about a fortnight ago",Pride and Prejudice,8609
1342,"I answered it, for I thought it a case of some delicacy, and requiring",Pride and Prejudice,8610
1342,"early attention. It is from my cousin, Mr. Collins, who, when I am dead,",Pride and Prejudice,8611
1342,"may turn you all out of this house as soon as he pleases.""",Pride and Prejudice,8612
1342,"",Pride and Prejudice,8613
1342,"""Oh! my dear,"" cried his wife, ""I cannot bear to hear that mentioned.",Pride and Prejudice,8614
1342,Pray do not talk of that odious man. I do think it is the hardest thing,Pride and Prejudice,8615
1342,"in the world, that your estate should be entailed away from your own",Pride and Prejudice,8616
1342,"children; and I am sure, if I had been you, I should have tried long ago",Pride and Prejudice,8617
1342,"to do something or other about it.""",Pride and Prejudice,8618
1342,"",Pride and Prejudice,8619
1342,Jane and Elizabeth tried to explain to her the nature of an entail. They,Pride and Prejudice,8620
1342,"had often attempted to do it before, but it was a subject on which",Pride and Prejudice,8621
1342,"Mrs. Bennet was beyond the reach of reason, and she continued to rail",Pride and Prejudice,8622
1342,bitterly against the cruelty of settling an estate away from a family of,Pride and Prejudice,8623
1342,"five daughters, in favour of a man whom nobody cared anything about.",Pride and Prejudice,8624
1342,"",Pride and Prejudice,8625
1342,"""It certainly is a most iniquitous affair,"" said Mr. Bennet, ""and",Pride and Prejudice,8626
1342,nothing can clear Mr. Collins from the guilt of inheriting Longbourn.,Pride and Prejudice,8627
1342,"But if you will listen to his letter, you may perhaps be a little",Pride and Prejudice,8628
1342,"softened by his manner of expressing himself.""",Pride and Prejudice,8629
1342,"",Pride and Prejudice,8630
1342,"""No, that I am sure I shall not; and I think it is very impertinent of",Pride and Prejudice,8631
1342,"him to write to you at all, and very hypocritical. I hate such false",Pride and Prejudice,8632
1342,"friends. Why could he not keep on quarreling with you, as his father did",Pride and Prejudice,8633
1342,"before him?""",Pride and Prejudice,8634
1342,"",Pride and Prejudice,8635
1342,"""Why, indeed; he does seem to have had some filial scruples on that",Pride and Prejudice,8636
1342,"head, as you will hear.""",Pride and Prejudice,8637
1342,"",Pride and Prejudice,8638
1342,"""Hunsford, near Westerham, Kent, 15th October.",Pride and Prejudice,8639
1342,"",Pride and Prejudice,8640
1342,"""Dear Sir,--",Pride and Prejudice,8641
1342,"",Pride and Prejudice,8642
1342,"""The disagreement subsisting between yourself and my late honoured",Pride and Prejudice,8643
1342,"father always gave me much uneasiness, and since I have had the",Pride and Prejudice,8644
1342,"misfortune to lose him, I have frequently wished to heal the breach; but",Pride and Prejudice,8645
1342,"for some time I was kept back by my own doubts, fearing lest it might",Pride and Prejudice,8646
1342,seem disrespectful to his memory for me to be on good terms with anyone,Pride and Prejudice,8647
1342,"with whom it had always pleased him to be at variance.--'There, Mrs.",Pride and Prejudice,8648
1342,"Bennet.'--My mind, however, is now made up on the subject, for having",Pride and Prejudice,8649
1342,"received ordination at Easter, I have been so fortunate as to be",Pride and Prejudice,8650
1342,distinguished by the patronage of the Right Honourable Lady Catherine de,Pride and Prejudice,8651
1342,"Bourgh, widow of Sir Lewis de Bourgh, whose bounty and beneficence has",Pride and Prejudice,8652
1342,"preferred me to the valuable rectory of this parish, where it shall be",Pride and Prejudice,8653
1342,my earnest endeavour to demean myself with grateful respect towards her,Pride and Prejudice,8654
1342,"ladyship, and be ever ready to perform those rites and ceremonies which",Pride and Prejudice,8655
1342,"are instituted by the Church of England. As a clergyman, moreover, I",Pride and Prejudice,8656
1342,feel it my duty to promote and establish the blessing of peace in,Pride and Prejudice,8657
1342,all families within the reach of my influence; and on these grounds I,Pride and Prejudice,8658
1342,"flatter myself that my present overtures are highly commendable, and",Pride and Prejudice,8659
1342,that the circumstance of my being next in the entail of Longbourn estate,Pride and Prejudice,8660
1342,"will be kindly overlooked on your side, and not lead you to reject the",Pride and Prejudice,8661
1342,offered olive-branch. I cannot be otherwise than concerned at being the,Pride and Prejudice,8662
1342,"means of injuring your amiable daughters, and beg leave to apologise for",Pride and Prejudice,8663
1342,"it, as well as to assure you of my readiness to make them every possible",Pride and Prejudice,8664
1342,amends--but of this hereafter. If you should have no objection to,Pride and Prejudice,8665
1342,"receive me into your house, I propose myself the satisfaction of waiting",Pride and Prejudice,8666
1342,"on you and your family, Monday, November 18th, by four o'clock, and",Pride and Prejudice,8667
1342,shall probably trespass on your hospitality till the Saturday se'ennight,Pride and Prejudice,8668
1342,"following, which I can do without any inconvenience, as Lady Catherine",Pride and Prejudice,8669
1342,"is far from objecting to my occasional absence on a Sunday, provided",Pride and Prejudice,8670
1342,that some other clergyman is engaged to do the duty of the day.--I,Pride and Prejudice,8671
1342,"remain, dear sir, with respectful compliments to your lady and",Pride and Prejudice,8672
1342,"daughters, your well-wisher and friend,",Pride and Prejudice,8673
1342,"",Pride and Prejudice,8674
1342,"""WILLIAM COLLINS""",Pride and Prejudice,8675
1342,"",Pride and Prejudice,8676
1342,"""At four o'clock, therefore, we may expect this peace-making gentleman,""",Pride and Prejudice,8677
1342,"said Mr. Bennet, as he folded up the letter. ""He seems to be a most",Pride and Prejudice,8678
1342,"conscientious and polite young man, upon my word, and I doubt not will",Pride and Prejudice,8679
1342,"prove a valuable acquaintance, especially if Lady Catherine should be so",Pride and Prejudice,8680
1342,"indulgent as to let him come to us again.""",Pride and Prejudice,8681
1342,"",Pride and Prejudice,8682
1342,"""There is some sense in what he says about the girls, however, and if",Pride and Prejudice,8683
1342,"he is disposed to make them any amends, I shall not be the person to",Pride and Prejudice,8684
1342,"discourage him.""",Pride and Prejudice,8685
1342,"",Pride and Prejudice,8686
1342,"""Though it is difficult,"" said Jane, ""to guess in what way he can mean",Pride and Prejudice,8687
1342,"to make us the atonement he thinks our due, the wish is certainly to his",Pride and Prejudice,8688
1342,"credit.""",Pride and Prejudice,8689
1342,"",Pride and Prejudice,8690
1342,Elizabeth was chiefly struck by his extraordinary deference for Lady,Pride and Prejudice,8691
1342,"Catherine, and his kind intention of christening, marrying, and burying",Pride and Prejudice,8692
1342,his parishioners whenever it were required.,Pride and Prejudice,8693
1342,"",Pride and Prejudice,8694
1342,"""He must be an oddity, I think,"" said she. ""I cannot make him",Pride and Prejudice,8695
1342,out.--There is something very pompous in his style.--And what can he,Pride and Prejudice,8696
1342,mean by apologising for being next in the entail?--We cannot suppose he,Pride and Prejudice,8697
1342,"would help it if he could.--Could he be a sensible man, sir?""",Pride and Prejudice,8698
1342,"",Pride and Prejudice,8699
1342,"""No, my dear, I think not. I have great hopes of finding him quite the",Pride and Prejudice,8700
1342,reverse. There is a mixture of servility and self-importance in his,Pride and Prejudice,8701
1342,"letter, which promises well. I am impatient to see him.""",Pride and Prejudice,8702
1342,"",Pride and Prejudice,8703
1342,"""In point of composition,"" said Mary, ""the letter does not seem",Pride and Prejudice,8704
1342,"defective. The idea of the olive-branch perhaps is not wholly new, yet I",Pride and Prejudice,8705
1342,"think it is well expressed.""",Pride and Prejudice,8706
1342,"",Pride and Prejudice,8707
1342,"To Catherine and Lydia, neither the letter nor its writer were in any",Pride and Prejudice,8708
1342,degree interesting. It was next to impossible that their cousin should,Pride and Prejudice,8709
1342,"come in a scarlet coat, and it was now some weeks since they had",Pride and Prejudice,8710
1342,received pleasure from the society of a man in any other colour. As for,Pride and Prejudice,8711
1342,"their mother, Mr. Collins's letter had done away much of her ill-will,",Pride and Prejudice,8712
1342,and she was preparing to see him with a degree of composure which,Pride and Prejudice,8713
1342,astonished her husband and daughters.,Pride and Prejudice,8714
1342,"",Pride and Prejudice,8715
1342,"Mr. Collins was punctual to his time, and was received with great",Pride and Prejudice,8716
1342,politeness by the whole family. Mr. Bennet indeed said little; but the,Pride and Prejudice,8717
1342,"ladies were ready enough to talk, and Mr. Collins seemed neither in",Pride and Prejudice,8718
1342,"need of encouragement, nor inclined to be silent himself. He was a",Pride and Prejudice,8719
1342,"tall, heavy-looking young man of five-and-twenty. His air was grave and",Pride and Prejudice,8720
